City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,san jose,37.3394,-121.895,304.09,43,20,7.2,US,1684103492
274,torbay,47.6666,-52.7314,280.59,78,75,9.77,CA,1684103898
275,rio gallegos,-51.6226,-69.2181,284.18,58,0,5.14,AR,1684103898
276,hoi an,15.8794,108.335,299.13,92,98,1.85,VN,1684103704
277,necochea,-38.5473,-58.7368,287.03,85,99,3.31,AR,1684103899
278,yumen,40.2833,97.2,290.65,18,94,2.59,CN,1684103899
279,magan,39.9683,-3.931,288.44,50,42,2.31,ES,1684103899
280,kuytun,54.3419,101.5036,273.9,50,100,3.08,RU,1684103899
281,zhigansk,66.7697,123.3711,274.33,98,100,5.76,RU,1684103899
282,goderich,43.7501,-81.7165,285.33,58,100,4.63,CA,1684103900
283,corinth,37.9407,22.9573,289.76,67,99,1.32,GR,1684103900
284,hasaki,35.7333,140.8333,290.49,70,100,6.65,JP,1684103900
285,wajima,37.4,136.9,288.97,84,100,1.2,JP,1684103900
286,zhezkazgan,47.8043,67.7144,280.65,65,99,6.39,KZ,1684103900
287,ajdabiya,30.7554,20.2263,300.48,23,81,7.7,LY,1684103901
288,aklavik,68.2191,-135.0107,290.25,45,9,3.36,CA,1684103901
289,ismailia,30.6043,32.2723,291.21,77,98,3.03,EG,1684103901
290,palmer,42.1584,-72.3287,291.49,23,67,1.34,US,1684103901
291,dunn,44.95,-91.8835,294.46,48,0,0.0,US,1684103901
292,sawakin,19.1059,37.3321,299.89,58,0,1.79,SD,1684103901
293,coquimbo,-29.9533,-71.3436,290.0,77,100,1.54,CL,1684103902
294,anloga,5.7947,0.8973,302.04,79,60,6.64,GH,1684103902
295,pangnirtung,66.1451,-65.7125,272.18,96,100,0.56,CA,1684103902
296,maneromango,-7.1988,38.7848,293.08,97,55,0.68,TZ,1684103902
297,caucaia,-3.7361,-38.6531,301.5,77,20,4.12,BR,1684103903
298,ransang,8.9603,117.5828,300.0,86,83,1.23,PH,1684103903
299,luanda,-8.8368,13.2343,299.15,83,20,3.09,AO,1684103607
300,plouzane,48.3833,-4.6167,285.18,93,100,3.09,FR,1684103903
301,bell ville,-32.6259,-62.6887,289.15,62,4,3.9,AR,1684103903
302,marrakesh,31.6315,-8.0083,296.19,31,0,6.17,MA,1684103903
303,porto novo,6.4965,2.6036,303.05,85,95,3.92,BJ,1684103904
304,airai,-8.9266,125.4092,288.83,80,76,0.66,TL,1684103904
305,kargasok,59.0556,80.8572,272.3,72,81,2.62,RU,1684103904
306,tagusao,9.1924,117.8141,300.38,83,85,2.04,PH,1684103904
307,emerald,-23.5333,148.1667,291.12,89,100,6.21,AU,1684103905
308,huejuquilla el alto,22.6,-103.8667,300.21,13,2,10.58,MX,1684103905
309,saint-francois,46.4154,3.9054,284.84,87,47,4.63,FR,1684103905
310,araouane,18.9048,-3.5265,304.9,37,100,3.55,ML,1684103905
311,andenes,69.3143,16.1194,282.14,71,0,5.14,NO,1684103905
312,san policarpo,12.1791,125.5072,299.7,83,68,1.0,PH,1684103906
313,chuy,-33.6971,-53.4616,288.96,81,38,2.63,UY,1684103906
314,meulaboh,4.1363,96.1285,298.06,89,78,1.71,ID,1684103906
315,istanbul,41.0351,28.9833,287.83,55,75,3.6,TR,1684103867
316,makakilo city,21.3469,-158.0858,301.33,62,20,6.69,US,1684103906
317,englehart,47.8169,-79.8664,292.46,22,0,5.66,CA,1684103908
318,thio,-21.6167,166.2167,299.13,71,79,6.82,NC,1684103908
319,san pedro,14.35,121.0167,301.12,86,40,0.51,PH,1684103908
320,camacha,33.0833,-16.3333,290.83,68,40,5.66,PT,1684103908
321,tilichiki,60.4667,166.1,274.04,84,97,2.24,RU,1684103908
322,arman,59.7,150.1667,278.76,54,30,1.78,RU,1684103908
323,magadi,12.9667,77.2333,295.67,79,95,3.45,IN,1684103909
324,bodden town,19.2833,-81.25,302.55,75,40,3.09,KY,1684103909
325,mathathane,-22.2687,28.7495,291.62,63,3,3.65,BW,1684103909
326,darhan,49.4867,105.9228,276.14,41,83,2.77,MN,1684103909
327,puerto escondido,15.85,-97.0667,304.61,74,40,4.12,MX,1684103909
328,hay river,60.8156,-115.7999,297.13,18,40,3.09,CA,1684103910
329,charters towers,-20.1,146.2667,294.79,62,72,2.54,AU,1684103910
330,victor harbor,-35.5667,138.6167,287.97,55,12,1.79,AU,1684103910
331,prince rupert,54.3161,-130.3201,292.2,69,0,5.14,CA,1684103910
332,zhaotong,27.3167,103.7167,284.74,89,100,0.62,CN,1684103910
333,san ramon,37.7799,-121.978,303.29,55,0,6.17,US,1684103652
334,nchelenge,-9.3451,28.734,294.43,70,46,2.32,ZM,1684103911
335,makarska,43.2969,17.0178,291.15,98,100,9.02,HR,1684103911
336,verkhnyaya inta,65.9811,60.3094,275.91,93,100,7.26,RU,1684103911
337,alyangula,-13.8483,136.4192,299.32,72,84,3.56,AU,1684103911
338,bilma,18.6853,12.9164,305.71,11,4,1.56,NE,1684103911
339,namatanai,-3.6667,152.4333,301.78,76,53,1.48,PG,1684103912
340,huntsville,34.7304,-86.5861,305.04,63,20,3.6,US,1684103690
341,guane,22.2025,-84.0875,300.98,69,53,2.25,CU,1684103912
342,port lincoln,-34.7333,135.8667,288.81,62,3,2.02,AU,1684103912
343,nanortalik,60.1432,-45.2371,273.78,92,84,1.77,GL,1684103912
344,monchengladbach,51.2,6.4333,288.61,79,75,3.09,DE,1684103912
345,vilyuysk,63.7553,121.6247,276.62,68,100,1.39,RU,1684103913
346,mar del plata,-38.0023,-57.5575,289.87,80,0,2.24,AR,1684103705
347,bengkulu,-3.8004,102.2655,297.8,92,92,1.84,ID,1684103913
348,mehamn,71.0357,27.8492,280.12,87,100,4.63,NO,1684103913
349,canguaretama,-6.38,-35.1289,298.4,85,19,3.71,BR,1684103913
350,whitecourt,54.1502,-115.6855,300.73,19,75,4.12,CA,1684103913
351,rocha,-34.4833,-54.3333,289.64,66,36,3.03,UY,1684103666
352,nome,64.5011,-165.4064,274.35,93,100,9.26,US,1684103914
353,grass valley,39.2191,-121.0611,301.93,40,0,3.13,US,1684103783
354,tual,-5.6667,132.75,300.95,78,78,3.11,ID,1684103914
355,odienne,9.51,-7.5692,296.45,93,66,1.09,CI,1684103914
356,semypolky,50.7167,30.9333,287.56,69,19,2.08,UA,1684103915
357,alice springs,-23.7,133.8833,285.9,88,75,6.35,AU,1684103915
358,longyearbyen,78.2186,15.6401,264.61,88,97,0.9,SJ,1684103915
359,malappuram,11.0667,76.0667,300.24,83,20,2.06,IN,1684103915
360,maryville,35.7565,-83.9705,299.88,85,75,1.54,US,1684103867
361,marsabit,2.3284,37.9899,292.14,65,30,6.03,KE,1684103915
362,homer,59.6425,-151.5483,284.09,58,100,6.17,US,1684103724
363,pandan,14.0453,124.1694,301.0,78,87,1.95,PH,1684103916
364,khatanga,71.9667,102.5,260.77,96,70,3.76,RU,1684103916
